key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_7.clicked_name,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.clicked_name,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,key_resp_22.keys,key_resp_22.rt,Colour1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,Catch,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,5,0.735,,,,,,,,,,,,,,,,,,,,,,,,,,,2,112,-77,1,0,0,response3disk,3,225,6,-3,1,0,0,rectangle,6,-3,1,0,0,4,0,0,0.001,6,-3,1,0,0,0,62,62,69,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,6,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,1,67,54,1,0,0,response1disk,8,226,12,1,1,0,0,rectangle,12,1,1,0,0,4,1,0,0.002,12,1,1,0,0,0,63,63,27,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,6,0.551,,,,,,,,,,,,,,,,,,,,,,,,,,,9,79,42,1,0,0,response1disk,7,227,11,-5,1,0,0,rectangle,11,-5,1,0,0,4,5,0,0.001,11,-5,1,0,0,0,64,64,100,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,0.685,,,,,,,,,,,,,,,,,,,,,,,,,,,1,58,45,1,0,0,response1disk,4,228,-4,1,1,0,0,rectangle,-4,1,1,0,0,4,0,0,0.002,-4,1,1,0,0,0,65,65,139,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,0.867,,,,,,,,,,,,,,,,,,,,,,,,,,,9,47,80,1,0,0,response1disk,4,229,-7,4,1,0,0,rectangle,-7,4,1,0,0,4,2,0,0.001,-7,4,1,0,0,0,66,66,60,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,0,0.751,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-43,64,1,0,0,response7disk,1,230,-35,-2,1,0,0,rectangle,-35,-2,1,0,0,4,4,0,0.002,-35,-2,1,0,0,0,67,67,151,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,0,0.667,,,,,,,,,,,,,,,,,,,,,,,,,,,8,-41,76,1,0,0,response7disk,8,231,-5,17,1,0,0,rectangle,-5,17,1,0,0,4,2,0,0.001,-5,17,1,0,0,0,68,68,153,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,4,1.218,,,,,,,,,,,,,,,,,,,,,,,,,,,7,43,-118,1,0,0,response3disk,5,232,1,-5,1,0,0,rectangle,1,-5,1,0,0,4,4,0,0,1,-5,1,0,0,0,69,69,92,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,3,1.152,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-52,-86,1,0,0,response5disk,2,233,-26,-10,1,0,0,rectangle,-26,-10,1,0,0,4,1,0,0.002,-26,-10,1,0,0,0,70,70,93,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,3,54,41,1,0,0,response1disk,6,234,4,5,1,0,0,rectangle,4,5,1,0,0,4,0,0,0.002,4,5,1,0,0,0,71,71,47,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,0.733,,,,,,,,,,,,,,,,,,,,,,,,,,,1,65,43,1,0,0,response1disk,6,235,17,-6,1,0,0,rectangle,17,-6,1,0,0,4,1,0,0.001,17,-6,1,0,0,0,72,72,144,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,1.585,,,,,,,,,,,,,,,,,,,,,,,,,,,9,80,37,1,0,0,response1disk,2,236,17,5,1,0,0,rectangle,17,5,1,0,0,4,1,0,0.001,17,5,1,0,0,0,73,73,157,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,3,1.969,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-55,-78,1,0,0,response5disk,2,237,-21,-6,1,0,0,rectangle,-21,-6,1,0,0,4,2,0,0.001,-21,-6,1,0,0,0,74,74,13,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,1,1.536,,,,,,,,,,,,,,,,,,,,,,,,,,,9,-118,33,1,0,0,response7disk,9,238,-44,16,1,0,0,rectangle,-44,16,1,0,0,4,5,0,0.002,-44,16,1,0,0,0,75,75,106,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,5,0.567,,,,,,,,,,,,,,,,,,,,,,,,,,,6,98,-49,1,0,0,response3disk,4,239,36,8,1,0,0,rectangle,36,8,1,0,0,4,4,0,0.001,36,8,1,0,0,0,76,76,33,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,6,0.851,,,,,,,,,,,,,,,,,,,,,,,,,,,1,81,49,1,0,0,response1disk,4,240,43,12,1,0,0,rectangle,43,12,1,0,0,4,6,0,0.001,43,12,1,0,0,0,77,77,135,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,6,0.767,,,,,,,,,,,,,,,,,,,,,,,,,,,3,64,41,1,0,0,response1disk,6,241,23,13,1,0,0,rectangle,23,13,1,0,0,4,6,0,0.001,23,13,1,0,0,0,78,78,95,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,1.751,,,,,,,,,,,,,,,,,,,,,,,,,,,1,39,64,1,0,0,response1disk,5,242,4,0,1,0,0,rectangle,4,0,1,0,0,4,4,0,0.001,4,0,1,0,0,0,79,79,82,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,4,1.351,,,,,,,,,,,,,,,,,,,,,,,,,,,4,56,-119,1,0,0,response3disk,5,243,3,-5,1,0,0,rectangle,3,-5,1,0,0,4,5,0,0.001,3,-5,1,0,0,0,80,80,116,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,4,1.568,,,,,,,,,,,,,,,,,,,,,,,,,,,8,21,-126,1,0,0,response3disk,7,244,-21,8,1,0,0,rectangle,-21,8,1,0,0,4,6,0,0.002,-21,8,1,0,0,0,81,81,86,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,5,1.169,,,,,,,,,,,,,,,,,,,,,,,,,,,5,116,-71,1,0,0,response3disk,2,245,0,-3,1,0,0,rectangle,-116,-53,1,0,0,4,2,1,1.518,-41,1,1,0,0,0,82,82,55,1,response5disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,5,0.935,,,,,,,,,,,,,,,,,,,,,,,,,,,2,97,-49,1,0,0,response3disk,1,246,-6,3,1,0,0,rectangle,-6,3,1,0,0,4,4,0,0.002,-6,3,1,0,0,0,83,83,9,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,5,0.567,,,,,,,,,,,,,,,,,,,,,,,,,,,8,131,-44,1,0,0,response3disk,1,247,45,2,1,0,0,rectangle,45,2,1,0,0,4,6,0,0.001,45,2,1,0,0,0,84,84,20,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,5,1.101,,,,,,,,,,,,,,,,,,,,,,,,,,,9,132,-50,1,0,0,response3disk,1,248,3,14,1,0,0,rectangle,3,14,1,0,0,4,0,0,0.002,3,14,1,0,0,0,85,85,74,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,2,1.385,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-118,-60,1,0,0,response5disk,2,249,-6,0,1,0,0,rectangle,-6,0,1,0,0,4,4,0,0.002,-6,0,1,0,0,0,86,86,108,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,2,1.018,,,,,,,,,,,,,,,,,,,,,,,,,,,8,-121,-34,1,0,0,response5disk,7,250,-40,13,1,0,0,rectangle,-40,13,1,0,0,4,3,0,0.001,-40,13,1,0,0,0,87,87,23,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,6,1.101,,,,,,,,,,,,,,,,,,,,,,,,,,,5,115,23,1,0,0,response1disk,7,251,22,-2,1,0,0,rectangle,22,-2,1,0,0,4,4,0,0.001,22,-2,1,0,0,0,88,88,7,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,6,0.801,,,,,,,,,,,,,,,,,,,,,,,,,,,6,73,33,1,0,0,response1disk,4,252,10,6,1,0,0,rectangle,10,6,1,0,0,4,0,0,0.001,10,6,1,0,0,0,89,89,56,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,0.934,,,,,,,,,,,,,,,,,,,,,,,,,,,2,86,39,1,0,0,response1disk,5,253,23,7,1,0,0,rectangle,23,7,1,0,0,4,5,0,0.002,23,7,1,0,0,0,90,90,147,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,3,1.101,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-40,-71,1,0,0,response5disk,3,254,-39,4,1,0,0,rectangle,-39,4,1,0,0,4,0,0,0.001,-39,4,1,0,0,0,91,91,77,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,6,0.767,,,,,,,,,,,,,,,,,,,,,,,,,,,8,111,52,1,0,0,response1disk,2,255,30,-2,1,0,0,rectangle,30,-2,1,0,0,4,1,0,0.002,30,-2,1,0,0,0,92,92,22,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,0,0.818,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-48,67,1,0,0,response7disk,2,256,-2,13,1,0,0,rectangle,-2,13,1,0,0,4,6,0,0.001,-2,13,1,0,0,0,93,93,14,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,4,2.069,,,,,,,,,,,,,,,,,,,,,,,,,,,6,62,-103,1,0,0,response3disk,3,257,21,8,1,0,0,rectangle,21,8,1,0,0,4,6,0,0.003,21,8,1,0,0,0,94,94,26,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,6,0.969,,,,,,,,,,,,,,,,,,,,,,,,,,,4,104,33,1,0,0,response1disk,6,258,30,-3,1,0,0,rectangle,30,-3,1,0,0,4,6,0,0.001,30,-3,1,0,0,0,95,95,122,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,0.818,,,,,,,,,,,,,,,,,,,,,,,,,,,8,107,56,1,0,0,response1disk,1,259,44,9,1,0,0,rectangle,44,9,1,0,0,4,2,0,0.002,44,9,1,0,0,0,96,96,57,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,3,57,88,1,0,0,response1disk,9,260,34,14,1,0,0,rectangle,34,14,1,0,0,4,5,0,0.001,34,14,1,0,0,0,97,97,79,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,4,1.786,,,,,,,,,,,,,,,,,,,,,,,,,,,9,55,-104,1,0,0,response3disk,8,261,-6,5,1,0,0,rectangle,-6,5,1,0,0,4,7,0,0.002,-6,5,1,0,0,0,98,98,67,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,1.068,,,,,,,,,,,,,,,,,,,,,,,,,,,2,101,36,1,0,0,response1disk,4,262,41,2,1,0,0,rectangle,41,2,1,0,0,4,2,0,0.002,41,2,1,0,0,0,99,99,127,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,0.799,,,,,,,,,,,,,,,,,,,,,,,,,,,7,49,70,1,0,0,response1disk,5,263,29,2,1,0,0,rectangle,29,2,1,0,0,4,5,0,0.002,29,2,1,0,0,0,100,100,156,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,5,1.618,,,,,,,,,,,,,,,,,,,,,,,,,,,6,109,-43,1,0,0,response3disk,8,264,14,-13,1,0,0,rectangle,14,-13,1,0,0,4,5,0,0.002,14,-13,1,0,0,0,101,101,64,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,0.818,,,,,,,,,,,,,,,,,,,,,,,,,,,6,59,92,1,0,0,response1disk,1,265,25,9,1,0,0,rectangle,25,9,1,0,0,4,4,0,0.003,25,9,1,0,0,0,102,102,5,1,,,,,,,,,,,,,,,,,,,,,
